3SNNA,3SNNR,3SNYA,3SNYR,3SYNA,3SYNR,3SYYA,3SYYR,3DNNA,3DNNR,3DNYA,3DNYR,3DYNA,3DYNR,3DYYA,3DYYR,4SNNA,4SNNR,4SNYA,4SNYR,4SYNA,4SYNR,4SYYA,4SYYR,4DNNA,4DNNR,4DNYA,4DNYR,4DYNA,4DYNR,4DYYA,4DYYR
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323111,?,?,4224213,?,3422331,?,4323111
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323113,?,?,4224214,?,3422332,?,4323113
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323122,?,?,4224221,?,3422333,?,4323122
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323123,?,?,4224222,?,3422334,?,4323123
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323131,?,?,4224223,?,3422341,?,4323131
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323132,?,?,4224224,?,3422342,?,4323132
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323134,?,?,4224231,?,3422343,?,4323134
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323143,?,?,4224232,?,3422344,?,4323143
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323144,?,?,4224233,?,3422411,?,4323144
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323212,?,?,4224234,?,3422412,?,4323212
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323213,?,?,4224241,?,3422413,?,4323213
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323221,?,?,4224242,?,3422414,?,4323221
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323222,?,?,4224243,?,3422421,?,4323222
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323223,?,?,4224244,?,3422422,?,4323223
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323224,?,?,4224312,?,3422423,?,4323224
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323231,?,?,4224314,?,3422424,?,4323231
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323232,?,?,4224321,?,3422431,?,4323232
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323233,?,?,4224322,?,3422432,?,4323233
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323234,?,?,4224323,?,3422433,?,4323234
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323242,?,?,4224324,?,3422434,?,4323242
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323243,?,?,4224332,?,3422441,?,4323243
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323244,?,?,4224333,?,3422442,?,4323244
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323311,?,?,4224334,?,3422443,?,4323311
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323312,?,?,4224341,?,3422444,?,4323312
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323314,?,?,4224342,?,3423111,?,4323314
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323321,?,?,4224343,?,3423112,?,4323321
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323322,?,?,4224344,?,3423113,?,4323322
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323323,?,?,4224411,?,3423114,?,4323323
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323324,?,?,4224412,?,3423121,?,4323324
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323332,?,?,4224413,?,3423122,?,4323332
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323333,?,?,4224414,?,3423123,?,4323333
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323334,?,?,4224421,?,3423124,?,4323334
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323341,?,?,4224422,?,3423131,?,4323341
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323342,?,?,4224423,?,3423132,?,4323342
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323343,?,?,4224424,?,3423133,?,4323343
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323344,?,?,4224431,?,3423134,?,4323344
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323413,?,?,4224432,?,3423141,?,4323413
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323414,?,?,4224433,?,3423142,?,4323414
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323422,?,?,4224434,?,3423143,?,4323422
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323423,?,?,4224441,?,3423144,?,4323423
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323424,?,?,4224442,?,3423211,?,4323424
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323431,?,?,4224443,?,3423212,?,4323431
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323432,?,?,4224444,?,3423213,?,4323432
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323433,?,?,4231111,?,3423214,?,4323433
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323434,?,?,4231112,?,3423221,?,4323434
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323441,?,?,4231113,?,3423222,?,4323441
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323442,?,?,4231114,?,3423223,?,4323442
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323443,?,?,4231121,?,3423224,?,4323443
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4323444,?,?,4231122,?,3423231,?,4323444
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324111,?,?,4231131,?,3423232,?,4324111
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324114,?,?,4231133,?,3423233,?,4324114
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324122,?,?,4231141,?,3423234,?,4324122
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324124,?,?,4231144,?,3423241,?,4324124
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324133,?,?,4231211,?,3423242,?,4324133
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324134,?,?,4231212,?,3423243,?,4324134
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324141,?,?,4231221,?,3423244,?,4324141
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324142,?,?,4231222,?,3423311,?,4324142
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324143,?,?,4231223,?,3423312,?,4324143
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324212,?,?,4231224,?,3423313,?,4324212
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324214,?,?,4231232,?,3423314,?,4324214
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324221,?,?,4231233,?,3423321,?,4324221
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324222,?,?,4231242,?,3423322,?,4324222
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324223,?,?,4231244,?,3423323,?,4324223
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324224,?,?,4231311,?,3423324,?,4324224
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324232,?,?,4231313,?,3423331,?,4324232
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324233,?,?,4231322,?,3423332,?,4324233
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324234,?,?,4231323,?,3423333,?,4324234
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324241,?,?,4231331,?,3423334,?,4324241
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324242,?,?,4231332,?,3423341,?,4324242
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324243,?,?,4231333,?,3423342,?,4324243
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324244,?,?,4231334,?,3423343,?,4324244
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324313,?,?,4231343,?,3423344,?,4324313
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324314,?,?,4231344,?,3423411,?,4324314
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324322,?,?,4231411,?,3423412,?,4324322
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324323,?,?,4231414,?,3423413,?,4324323
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324324,?,?,4231422,?,3423414,?,4324324
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324331,?,?,4231424,?,3423421,?,4324331
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324332,?,?,4231433,?,3423422,?,4324332
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324333,?,?,4231434,?,3423423,?,4324333
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324334,?,?,4231441,?,3423424,?,4324334
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324341,?,?,4231442,?,3423431,?,4324341
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324342,?,?,4231443,?,3423432,?,4324342
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324343,?,?,4231444,?,3423433,?,4324343
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324344,?,?,4232111,?,3423434,?,4324344
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324411,?,?,4232112,?,3423441,?,4324411
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324412,?,?,4232121,?,3423442,?,4324412
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324413,?,?,4232122,?,3423443,?,4324413
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324421,?,?,4232123,?,3423444,?,4324421
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324422,?,?,4232124,?,3424111,?,4324422
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324423,?,?,4232132,?,3424112,?,4324423
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324424,?,?,4232133,?,3424113,?,4324424
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324431,?,?,4232142,?,3424114,?,4324431
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324432,?,?,4232144,?,3424121,?,4324432
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324433,?,?,4232211,?,3424122,?,4324433
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324434,?,?,4232212,?,3424123,?,4324434
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324442,?,?,4232213,?,3424124,?,4324442
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324443,?,?,4232214,?,3424131,?,4324443
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4324444,?,?,4232221,?,3424132,?,4324444
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331111,?,?,4232222,?,3424133,?,4331111
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331112,?,?,4232223,?,3424134,?,4331112
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331113,?,?,4232224,?,3424141,?,4331113
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331114,?,?,4232231,?,3424142,?,4331114
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331121,?,?,4232232,?,3424143,?,4331121
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331123,?,?,4232233,?,3424144,?,4331123
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331131,?,?,4232234,?,3424211,?,4331131
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331132,?,?,4232241,?,3424212,?,4331132
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331133,?,?,4232242,?,3424213,?,4331133
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331134,?,?,4232243,?,3424214,?,4331134
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331141,?,?,4232244,?,3424221,?,4331141
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331143,?,?,4232312,?,3424222,?,4331143
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331144,?,?,4232313,?,3424223,?,4331144
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331211,?,?,4232321,?,3424224,?,4331211
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331213,?,?,4232322,?,3424231,?,4331213
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331222,?,?,4232323,?,3424232,?,4331222
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331223,?,?,4232324,?,3424233,?,4331223
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331231,?,?,4232331,?,3424234,?,4331231
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331232,?,?,4232332,?,3424241,?,4331232
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331234,?,?,4232333,?,3424242,?,4331234
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331243,?,?,4232334,?,3424243,?,4331243
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331244,?,?,4232342,?,3424244,?,4331244
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331311,?,?,4232343,?,3424311,?,4331311
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331312,?,?,4232344,?,3424312,?,4331312
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331313,?,?,4232412,?,3424313,?,4331313
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331314,?,?,4232414,?,3424314,?,4331314
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331321,?,?,4232421,?,3424321,?,4331321
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331322,?,?,4232422,?,3424322,?,4331322
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331324,?,?,4232423,?,3424323,?,4331324
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331331,?,?,4232424,?,3424324,?,4331331
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331333,?,?,4232432,?,3424331,?,4331333
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331334,?,?,4232433,?,3424332,?,4331334
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331341,?,?,4232434,?,3424333,?,4331341
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331342,?,?,4232441,?,3424334,?,4331342
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331343,?,?,4232442,?,3424341,?,4331343
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331344,?,?,4232443,?,3424342,?,4331344
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331411,?,?,4232444,?,3424343,?,4331411
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331413,?,?,4233111,?,3424344,?,4331413
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331414,?,?,4233113,?,3424411,?,4331414
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331423,?,?,4233122,?,3424412,?,4331423
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331424,?,?,4233123,?,3424413,?,4331424
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331431,?,?,4233131,?,3424414,?,4331431
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331432,?,?,4233132,?,3424421,?,4331432
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331433,?,?,4233133,?,3424422,?,4331433
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331434,?,?,4233134,?,3424423,?,4331434
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331441,?,?,4233143,?,3424424,?,4331441
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331442,?,?,4233144,?,3424431,?,4331442
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331443,?,?,4233212,?,3424432,?,4331443
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4331444,?,?,4233213,?,3424433,?,4331444
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332111,?,?,4233221,?,3424434,?,4332111
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332113,?,?,4233222,?,3424441,?,4332113
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332122,?,?,4233223,?,3424442,?,4332122
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332123,?,?,4233224,?,3424443,?,4332123
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332131,?,?,4233231,?,3424444,?,4332131
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332132,?,?,4233232,?,3431111,?,4332132
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332134,?,?,4233233,?,3431112,?,4332134
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332143,?,?,4233234,?,3431113,?,4332143
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332144,?,?,4233242,?,3431114,?,4332144
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332212,?,?,4233243,?,3431121,?,4332212
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332213,?,?,4233244,?,3431122,?,4332213
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332221,?,?,4233311,?,3431123,?,4332221
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332222,?,?,4233312,?,3431124,?,4332222
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332223,?,?,4233313,?,3431131,?,4332223
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332224,?,?,4233314,?,3431132,?,4332224
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332231,?,?,4233321,?,3431133,?,4332231
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332232,?,?,4233322,?,3431134,?,4332232
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332233,?,?,4233323,?,3431141,?,4332233
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332234,?,?,4233324,?,3431142,?,4332234
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332242,?,?,4233331,?,3431143,?,4332242
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332243,?,?,4233332,?,3431144,?,4332243
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332244,?,?,4233333,?,3431211,?,4332244
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332311,?,?,4233334,?,3431212,?,4332311
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332312,?,?,4233341,?,3431213,?,4332312
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332314,?,?,4233342,?,3431214,?,4332314
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332321,?,?,4233343,?,3431221,?,4332321
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332322,?,?,4233344,?,3431222,?,4332322
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332323,?,?,4233413,?,3431223,?,4332323
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332324,?,?,4233414,?,3431224,?,4332324
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332332,?,?,4233422,?,3431231,?,4332332
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332333,?,?,4233423,?,3431232,?,4332333
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332334,?,?,4233424,?,3431233,?,4332334
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332341,?,?,4233431,?,3431234,?,4332341
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332342,?,?,4233432,?,3431241,?,4332342
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332343,?,?,4233433,?,3431242,?,4332343
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332344,?,?,4233434,?,3431243,?,4332344
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332413,?,?,4233441,?,3431244,?,4332413
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332414,?,?,4233442,?,3431311,?,4332414
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332422,?,?,4233443,?,3431312,?,4332422
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332423,?,?,4233444,?,3431313,?,4332423
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332424,?,?,4234111,?,3431314,?,4332424
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332431,?,?,4234114,?,3431321,?,4332431
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332432,?,?,4234122,?,3431322,?,4332432
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4332433,?,?,4234124,?,3431323,?,4332433
